index,stime,sites,pH,TN,TP,NH3,tempe,hun,DO,cond,COD,phFlag,TNFlag,TPFlag,NHFlag,temperFlag,turbiFlag,doxygenFlag,conductFlag,permangaFlag
12657,2020-10-06 12:00:00,d,6.775,11.385,0.31,3.65,27.9,11.74,4.228,682.75,5.2,0,1,0,0,0,0,0,0,0
12658,2020-10-06 16:00:00,d,6.71,11.15,0.24,1.95,27.775,28.635,4.43,682.5,4.6,0,0,0,0,0,0,0,0,0
12659,2020-10-06 20:00:00,d,6.655,11.68,0.21,1.85,27.55,10.038,4.355,710.25,3.9,0,0,0,0,0,0,0,0,0
12660,2020-10-07 00:00:00,d,6.612,12.015,0.27,2.79,27.35,9.458,4.46,663.917,4.9,0,1,0,0,0,0,0,1,0
12661,2020-10-07 04:00:00,d,6.548,12.35,0.2,1.73,27.175,8.635,4.868,617.583,4.3,0,0,0,0,0,0,0,1,0
12662,2020-10-07 08:00:00,d,6.81,8.69,0.26,2.22,27.2,33.532,3.252,571.25,3.9,0,0,0,0,0,0,0,0,0
12663,2020-10-07 12:00:00,d,6.912,12.09,0.27,2.77,27.825,25.261,4.188,740.5,4.6,0,0,0,0,0,1,0,0,0
12664,2020-10-07 16:00:00,d,6.758,11.14,0.24,1.85,27.575,16.99,4.142,740.05,4.5,0,0,0,0,0,0,0,1,0
12665,2020-10-07 20:00:00,d,6.672,10.845,0.39,3.02,27.375,18.598,3.105,739.6,5.5,0,1,0,0,0,0,0,1,0
12666,2020-10-08 00:00:00,d,6.628,10.55,0.43,3.78,27.2,12.69,2.818,739.15,6.1,0,1,0,0,0,0,0,1,0
12667,2020-10-08 04:00:00,d,6.608,10.255,0.45,3.39,27.15,15.683,4.862,738.7,6.4,0,1,0,0,0,0,0,1,0
12668,2020-10-08 08:00:00,d,6.7,9.96,0.26,1.34,27.3,42.055,5.685,738.25,4.3,0,0,0,0,0,0,0,0,0
12669,2020-10-08 12:00:00,d,6.752,10.15,0.24,1.28,28.15,18.26,5.735,738.75,4.3,0,0,0,0,0,0,0,1,0
12670,2020-10-08 16:00:00,d,6.635,9.69,0.21,1.35,27.7,14.0,7.062,739.25,4.2,0,0,0,0,0,0,0,1,0
12671,2020-10-08 20:00:00,d,6.507,10.02,0.2,1.6,27.3,11.962,4.79,739.75,3.7,0,0,0,0,0,0,0,1,0
12672,2020-10-09 00:00:00,d,6.515,12.7,0.27,2.69,27.025,11.515,4.89,740.25,4.9,0,0,0,0,0,0,0,0,0
12673,2020-10-09 04:00:00,d,6.488,12.8,0.22,1.83,26.95,11.42,6.142,695.5,4.1,0,0,0,0,0,0,0,0,0
12674,2020-10-09 08:00:00,d,6.602,10.96,0.19,1.33,27.3,16.45,6.555,662.25,3.5,0,0,0,0,0,0,0,0,0
12675,2020-10-09 12:00:00,d,6.675,11.182,0.28,3.02,27.675,15.532,5.858,630.75,4.8,0,1,0,0,0,0,0,0,0
12676,2020-10-09 16:00:00,d,6.64,11.404,0.4,4.81,27.275,24.055,3.685,634.75,5.3,0,1,0,0,0,0,0,0,0
12677,2020-10-09 20:00:00,d,6.665,11.626,0.47,3.82,27.225,12.952,3.992,748.0,7.0,0,1,0,0,0,0,0,0,0
12678,2020-10-10 00:00:00,d,6.685,11.848,0.65,3.72,27.025,17.832,4.552,748.75,8.6,0,1,0,0,0,0,0,1,0
12679,2020-10-10 04:00:00,d,6.528,12.07,0.49,3.09,26.775,16.898,5.68,749.5,6.5,0,0,0,0,0,0,0,0,0
12680,2020-10-10 08:00:00,d,6.81,11.25,0.4,2.3,27.025,29.178,5.292,747.625,5.4,0,0,0,0,0,0,0,1,0
12681,2020-10-10 12:00:00,d,6.87,11.37,0.42,3.17,27.9,31.868,5.775,745.75,6.0,0,1,0,0,0,0,0,1,0
12682,2020-10-10 16:00:00,d,7.085,11.49,0.33,1.67,27.55,25.755,5.835,743.875,4.7,0,0,0,0,0,1,0,1,0
12683,2020-10-10 20:00:00,d,6.805,11.57,0.38,2.22,27.15,19.642,5.77,742.0,5.6,0,0,0,0,0,0,0,1,0
12684,2020-10-11 00:00:00,d,6.772,10.633,0.75,3.69,26.975,15.57,2.502,740.125,8.4,0,1,0,0,0,0,0,1,0
12685,2020-10-11 04:00:00,d,6.728,9.697,0.59,2.95,26.9,17.402,7.405,738.25,6.3,0,1,0,0,0,0,0,1,0
12686,2020-10-11 08:00:00,d,6.873,8.76,0.41,1.07,27.55,38.802,7.055,736.375,4.4,0,0,0,0,0,0,0,1,0
12687,2020-10-11 12:00:00,d,6.898,12.63,0.42,2.99,27.925,30.675,5.718,734.5,5.3,0,0,0,0,0,0,0,1,0
12688,2020-10-11 16:00:00,d,6.792,12.86,0.44,3.05,27.625,19.588,3.305,732.625,5.6,0,0,0,0,0,0,0,1,0
12689,2020-10-11 20:00:00,d,6.722,13.1,0.43,2.97,27.35,15.738,2.792,730.75,5.8,0,0,0,0,0,0,0,1,0
12690,2020-10-12 00:00:00,d,6.67,13.09,0.58,3.67,27.2,15.628,3.59,728.875,7.7,0,1,0,0,0,0,0,1,0
12691,2020-10-12 04:00:00,d,6.575,13.08,0.38,2.09,27.025,16.392,5.502,727.0,5.1,0,0,0,0,0,0,0,0,0
12692,2020-10-12 08:00:00,d,6.715,11.43,0.32,1.12,27.4,24.448,5.092,724.354,4.3,0,0,0,0,0,0,0,1,0
12693,2020-10-12 12:00:00,d,6.825,12.35,0.54,3.74,27.875,34.02,5.698,721.708,6.5,0,0,0,0,0,0,0,1,0
12694,2020-10-12 16:00:00,d,6.815,12.84,0.49,4.04,27.675,35.645,4.945,719.062,6.5,0,0,0,0,0,0,0,1,0
12695,2020-10-12 20:00:00,d,6.785,11.38,0.37,2.77,27.5,15.74,6.368,716.417,5.4,0,0,0,0,0,0,0,1,0
12696,2020-10-13 00:00:00,d,6.69,12.88,0.43,3.65,27.375,14.915,4.625,713.771,6.3,0,0,0,0,0,0,0,1,0
12697,2020-10-13 04:00:00,d,6.59,11.04,0.3,2.06,27.225,14.258,5.292,711.125,4.6,0,0,0,0,0,0,0,1,0
12698,2020-10-13 08:00:00,d,6.852,10.13,0.3,2.06,27.4,21.195,5.248,708.479,4.5,0,0,0,0,0,0,0,1,0
12699,2020-10-13 12:00:00,d,6.755,11.14,0.24,2.06,27.7,23.25,4.968,705.833,6.3,0,0,0,0,0,0,0,1,0
12700,2020-10-13 16:00:00,d,6.625,11.19,0.41,3.05,27.625,18.542,5.232,703.188,6.3,0,0,0,0,0,0,0,1,0
12701,2020-10-13 20:00:00,d,6.705,12.84,0.44,3.25,27.425,14.188,4.98,700.542,6.6,0,0,0,0,0,0,0,1,0
12702,2020-10-14 00:00:00,d,6.69,12.373,0.44,3.25,27.3,15.53,3.037,697.896,7.2,0,1,0,0,0,0,0,1,0
12703,2020-10-14 04:00:00,d,6.648,11.907,0.41,3.25,27.2,15.572,7.04,695.25,5.6,0,1,0,0,0,0,0,0,0
12704,2020-10-14 08:00:00,d,6.705,11.44,0.41,3.25,27.45,23.498,5.655,675.75,5.2,0,0,0,0,0,0,0,0,0
12705,2020-10-14 12:00:00,d,6.602,12.87,0.48,3.25,28.175,15.048,6.102,743.5,6.1,0,0,0,0,0,0,0,0,0
12706,2020-10-14 16:00:00,d,6.55,12.18,0.31,3.25,27.925,14.3,5.682,703.5,5.2,0,0,0,0,0,0,0,0,0
12707,2020-10-14 20:00:00,d,6.578,13.08,0.36,2.3,27.625,12.652,4.29,706.917,5.5,0,0,0,0,0,0,0,1,0
12708,2020-10-15 00:00:00,d,6.623,12.88,0.63,3.83,27.35,19.158,5.152,710.333,8.4,0,1,0,0,0,0,0,1,0
12709,2020-10-15 04:00:00,d,6.52,12.68,0.34,1.97,27.3,17.44,7.43,713.75,5.1,0,1,0,0,0,0,0,1,0
12710,2020-10-15 08:00:00,d,6.442,12.48,0.31,1.97,27.45,20.71,7.395,717.167,4.5,0,0,0,0,0,0,0,1,0
12711,2020-10-15 12:00:00,d,6.458,12.21,0.25,0.67,27.65,15.758,7.635,720.583,3.9,0,0,0,0,0,0,0,1,0
12712,2020-10-15 16:00:00,d,6.485,11.63,0.26,0.77,27.525,11.365,6.73,724.0,4.0,0,0,0,0,0,0,0,0,0
12713,2020-10-15 20:00:00,d,6.548,12.62,0.63,1.03,27.275,9.568,6.762,743.75,4.8,0,0,0,0,0,0,0,0,0
12714,2020-10-16 00:00:00,d,6.355,11.97,0.47,1.03,27.225,10.165,7.012,744.375,5.1,0,1,0,0,0,0,0,1,0
12715,2020-10-16 04:00:00,d,6.24,11.32,0.29,1.03,27.2,11.888,7.182,745.0,4.0,0,1,0,0,0,0,0,0,0
12716,2020-10-16 08:00:00,d,6.387,10.67,0.31,1.03,27.225,19.215,7.408,734.5,4.0,0,0,0,0,0,0,0,0,0
12717,2020-10-16 12:00:00,d,6.452,12.44,0.39,1.03,27.475,16.708,6.73,732.625,4.8,0,0,0,0,0,0,0,1,0
12718,2020-10-16 16:00:00,d,6.415,11.07,0.34,1.03,27.4,13.998,5.322,730.75,4.8,0,0,0,0,0,0,0,0,0
12719,2020-10-16 20:00:00,d,6.362,11.44,0.25,1.03,27.325,9.478,4.798,730.0,4.1,0,0,0,0,0,0,0,1,0
12720,2020-10-17 00:00:00,d,6.34,12.86,0.27,1.03,27.2,8.635,4.71,729.25,4.6,0,0,0,0,0,0,0,1,0
12721,2020-10-17 04:00:00,d,6.328,12.11,0.19,1.03,27.175,8.13,6.19,728.5,3.9,0,0,0,0,0,0,0,1,0
12722,2020-10-17 08:00:00,d,6.505,11.24,0.28,1.03,27.35,29.272,6.342,727.75,4.2,0,0,0,0,0,0,0,1,0
12723,2020-10-17 12:00:00,d,6.458,12.48,0.28,1.03,27.45,12.318,6.44,727.0,4.7,0,0,0,0,0,0,0,1,0
12724,2020-10-17 16:00:00,d,6.345,12.425,0.29,1.03,27.275,12.018,7.227,726.25,4.7,0,1,0,0,0,0,0,1,0
12725,2020-10-17 20:00:00,d,6.315,12.37,0.24,1.03,27.0,7.645,5.698,725.5,4.1,0,0,0,0,0,0,0,1,0
12726,2020-10-18 00:00:00,d,6.273,12.69,0.26,1.03,26.875,7.627,5.0,724.75,4.5,0,1,0,0,0,0,0,0,0
12727,2020-10-18 04:00:00,d,6.235,13.01,0.18,1.03,26.725,7.18,7.855,720.0,3.7,0,0,0,0,0,0,0,0,0
12728,2020-10-18 08:00:00,d,6.37,12.887,0.26,1.03,27.1,25.085,6.09,726.688,4.6,0,1,0,0,0,0,0,1,0
12729,2020-10-18 12:00:00,d,6.528,12.763,0.25,1.03,27.625,11.627,6.185,733.375,4.2,0,1,0,0,0,0,0,1,0
12730,2020-10-18 16:00:00,d,6.462,12.64,0.26,1.03,27.375,15.44,6.02,740.062,4.5,0,1,0,0,0,0,0,1,0
12731,2020-10-18 20:00:00,d,6.225,12.517,0.2,1.03,27.025,6.805,5.695,746.75,3.8,0,1,0,0,0,0,0,0,0
12732,2020-10-19 00:00:00,d,6.182,12.393,0.26,1.03,26.75,6.97,5.44,694.25,4.5,0,1,0,0,0,0,0,0,0
12733,2020-10-19 04:00:00,d,6.118,12.27,0.21,1.03,26.875,7.57,7.485,682.068,3.8,0,1,0,0,0,0,0,1,0
12734,2020-10-19 08:00:00,d,6.345,12.147,0.39,1.03,26.95,12.243,5.408,669.886,5.8,0,1,0,0,0,0,0,1,0
12735,2020-10-19 12:00:00,d,6.3,12.023,0.28,1.03,27.175,11.235,7.12,657.705,5.623,0,1,0,0,0,0,0,1,1
12736,2020-10-19 16:00:00,d,6.13,11.9,0.3,1.03,26.95,14.86,6.65,645.523,5.446,0,0,0,0,0,0,0,1,1
12737,2020-10-19 20:00:00,d,6.135,12.084,0.32,1.03,26.725,10.13,5.445,633.341,5.269,0,1,0,0,0,0,0,1,1
12738,2020-10-20 00:00:00,d,6.15,12.268,0.45,1.03,26.625,7.57,6.565,621.159,5.092,0,1,0,0,0,0,0,1,1
12739,2020-10-20 04:00:00,d,6.01,12.452,0.45,1.03,26.5,8.038,6.37,608.977,4.915,0,1,0,0,0,0,0,1,1
12740,2020-10-20 08:00:00,d,6.175,12.636,0.32,1.03,26.55,12.45,6.47,596.795,4.738,0,1,0,0,0,0,0,1,1
12741,2020-10-20 12:00:00,d,6.38,12.82,0.44,1.03,26.975,11.57,7.158,584.614,4.562,0,0,0,0,0,0,0,1,1
12742,2020-10-20 16:00:00,d,6.302,12.057,0.28,1.03,26.8,11.232,6.775,572.432,4.385,0,1,0,0,0,0,0,1,1
12743,2020-10-20 20:00:00,d,6.118,11.293,0.33,1.03,25.925,11.702,6.27,560.25,4.208,0,1,0,0,0,0,0,0,1
12744,2020-10-21 00:00:00,d,6.088,10.53,0.28,1.03,25.575,13.348,4.862,491.75,4.031,0,0,0,0,0,0,0,0,1
12745,2020-10-21 04:00:00,d,6.052,9.39,0.33,1.03,25.4,12.168,0.718,443.5,3.854,0,0,0,0,0,0,0,0,1
12746,2020-10-21 08:00:00,d,6.145,7.83,0.3,1.03,25.45,13.345,2.658,235.5,3.677,0,0,0,0,0,0,0,0,1
12747,2020-10-21 12:00:00,d,6.35,8.09,0.32,1.81,26.1,32.32,3.332,413.0,3.5,0,0,0,0,0,0,0,0,0
12748,2020-10-21 16:00:00,d,6.668,9.86,0.33,1.68,26.475,25.345,6.645,576.25,4.8,0,0,0,0,0,0,0,0,0
12749,2020-10-21 20:00:00,d,6.422,12.88,0.33,2.3,26.35,24.152,5.935,599.75,4.8,0,0,0,0,0,0,0,0,0
12750,2020-10-22 00:00:00,d,6.39,12.785,0.35,2.88,26.425,17.982,5.412,744.25,4.9,0,1,0,0,0,0,0,0,0
12751,2020-10-22 04:00:00,d,6.13,12.69,0.34,1.0,26.55,11.38,6.528,742.912,3.8,0,1,0,0,0,0,0,1,0
12752,2020-10-22 08:00:00,d,6.24,12.596,0.29,0.53,26.65,13.362,6.83,741.575,3.7,0,1,0,0,0,0,0,1,0
12753,2020-10-22 12:00:00,d,6.242,12.501,0.58,0.36,26.7,17.59,7.018,740.238,3.9,0,1,0,0,0,0,0,1,0
12754,2020-10-22 16:00:00,d,6.18,12.406,0.26,0.54,26.525,17.328,6.74,738.9,3.3,0,1,0,0,0,0,0,1,0
12755,2020-10-22 20:00:00,d,6.128,12.311,0.29,0.32,26.4,10.315,7.05,737.562,3.5,0,1,0,0,0,0,0,1,0
12756,2020-10-23 00:00:00,d,6.063,12.217,0.3,0.39,26.275,7.96,7.03,736.225,3.4,0,1,0,0,0,0,0,1,0
12757,2020-10-23 04:00:00,d,5.955,12.122,0.4,0.49,26.0,9.738,6.812,734.888,3.5,0,1,0,0,0,0,0,1,0
12758,2020-10-23 08:00:00,d,6.273,12.027,0.52,3.5,26.1,22.748,6.18,733.55,5.5,0,1,0,0,0,0,0,1,0
12759,2020-10-23 12:00:00,d,6.228,11.932,0.56,0.39,26.25,26.45,7.137,732.212,4.1,0,1,0,0,0,0,0,1,0
12760,2020-10-23 16:00:00,d,6.275,11.838,0.5,0.3,26.075,18.222,7.025,730.875,3.7,0,1,0,0,0,0,0,1,0
12761,2020-10-23 20:00:00,d,6.108,11.743,0.57,0.17,25.725,10.615,7.068,729.538,4.4,0,1,1,0,0,0,0,1,0
12762,2020-10-24 00:00:00,d,5.815,11.648,0.64,0.33,25.6,8.822,7.298,728.2,3.5,0,1,0,0,0,0,0,1,0
12763,2020-10-24 04:00:00,d,5.75,11.553,0.65,0.24,25.5,10.75,7.255,726.862,3.3,0,1,0,0,0,0,0,1,0
12764,2020-10-24 08:00:00,d,8.072,11.459,0.63,3.27,25.625,19.85,6.417,725.525,5.1,0,1,0,0,0,0,0,1,0
12765,2020-10-24 12:00:00,d,8.822,11.364,0.56,1.84,26.0,17.588,6.568,724.188,4.4,0,1,0,0,0,0,0,1,0
12766,2020-10-24 16:00:00,d,8.93,11.269,0.66,3.34,25.9,17.495,6.68,722.85,5.5,0,1,0,0,0,1,0,1,0
12767,2020-10-24 20:00:00,d,8.7,11.174,0.4,1.75,25.65,17.402,6.715,721.512,4.4,0,1,0,0,0,0,0,1,0
12768,2020-10-25 00:00:00,d,8.738,11.08,0.42,2.05,25.5,11.102,6.4,720.175,4.6,0,1,0,0,0,0,0,1,0
12769,2020-10-25 04:00:00,d,8.6,10.985,0.34,0.95,25.375,11.195,6.85,718.838,3.8,0,1,0,0,0,0,0,1,0
12770,2020-10-25 08:00:00,d,8.668,10.89,0.36,1.02,24.8,35.46,6.305,717.5,4.0,1,0,0,0,0,0,0,0,0
12771,2020-10-25 12:00:00,d,8.736,11.017,0.39,2.54,26.05,22.728,6.708,717.269,4.8,1,1,0,0,0,0,0,1,0
12772,2020-10-25 16:00:00,d,8.804,11.144,0.45,1.81,26.125,18.858,6.54,717.037,4.8,1,1,0,0,0,0,0,1,0
12773,2020-10-25 20:00:00,d,8.872,11.271,0.35,1.69,25.75,11.325,6.258,716.806,4.4,1,1,0,0,0,0,0,1,0
12774,2020-10-26 00:00:00,d,8.94,11.399,0.54,2.29,25.6,10.618,6.138,716.574,5.0,1,1,0,0,0,0,0,1,0
12775,2020-10-26 04:00:00,d,9.008,11.526,0.48,0.74,25.475,11.422,6.453,716.343,4.0,0,1,0,0,0,0,0,1,0
12776,2020-10-26 08:00:00,d,8.784,11.653,0.44,0.75,25.775,18.355,5.94,716.111,4.1,1,1,0,0,0,0,0,1,0
12777,2020-10-26 12:00:00,d,8.56,11.78,0.51,2.51,26.625,15.498,5.975,715.88,5.0,1,1,0,0,0,0,0,1,0
12778,2020-10-26 16:00:00,d,8.336,11.907,0.33,1.19,26.5,11.683,6.758,715.648,4.0,1,1,0,0,0,0,0,1,0
12779,2020-10-26 20:00:00,d,8.112,12.034,0.32,2.33,26.175,10.45,7.69,715.417,4.7,1,1,0,0,0,0,0,1,0
12780,2020-10-27 00:00:00,d,7.888,12.161,0.31,2.31,25.975,9.198,7.29,715.185,4.7,1,1,0,0,0,0,0,1,0
12781,2020-10-27 04:00:00,d,7.664,12.289,0.22,0.96,25.825,7.74,6.99,714.954,3.8,1,1,0,0,0,0,0,1,0
12782,2020-10-27 08:00:00,d,7.44,12.416,0.19,0.28,26.125,11.775,7.138,714.722,3.5,0,1,0,0,0,0,0,1,0
12783,2020-10-27 12:00:00,d,7.85,12.543,0.3,2.12,27.0,10.41,6.102,714.491,4.5,0,1,0,0,0,0,0,1,0
12784,2020-10-27 16:00:00,d,7.742,12.67,0.24,0.93,26.7,8.338,7.21,714.259,3.9,0,0,0,0,0,0,0,1,0
12785,2020-10-27 20:00:00,d,7.738,13.0,0.19,0.2,26.375,6.99,7.58,714.028,3.2,0,0,0,0,0,0,0,1,0
12786,2020-10-28 00:00:00,d,7.635,12.977,0.19,0.21,26.2,6.505,7.272,713.796,3.3,0,1,0,0,0,0,0,1,0
12787,2020-10-28 04:00:00,d,7.31,12.953,0.21,0.21,26.025,9.552,7.38,713.565,3.2,0,1,0,0,0,0,0,1,0
12788,2020-10-28 08:00:00,d,7.798,12.93,0.31,2.0,26.35,18.518,6.018,713.333,4.6,0,1,0,0,0,1,0,1,0
12789,2020-10-28 12:00:00,d,7.938,12.907,0.54,1.13,27.175,27.484,6.555,713.102,4.4,0,1,0,0,0,1,0,1,0
12790,2020-10-28 16:00:00,d,7.9,12.883,0.5,0.93,26.85,36.45,7.685,712.87,4.2,0,1,0,0,0,0,0,1,0
12791,2020-10-28 20:00:00,d,7.56,12.86,0.24,0.43,26.6,14.86,7.77,712.639,3.5,0,0,0,0,0,0,0,1,0
12792,2020-10-29 00:00:00,d,7.475,12.64,0.22,0.25,26.425,10.692,7.7,712.407,3.4,0,1,0,0,0,0,0,1,0
12793,2020-10-29 04:00:00,d,7.61,12.42,0.2,0.28,26.3,11.74,7.123,712.176,3.6,0,0,0,0,0,0,0,1,0
12794,2020-10-29 08:00:00,d,7.792,12.46,0.45,3.69,26.475,34.13,5.948,711.944,5.8,0,1,0,0,0,0,0,1,0
12795,2020-10-29 12:00:00,d,7.958,12.5,0.45,1.96,26.725,44.988,6.415,711.713,4.8,0,0,0,0,0,0,0,1,0
12796,2020-10-29 16:00:00,d,7.685,12.76,0.28,0.77,26.575,15.812,6.79,711.481,4.0,0,0,0,0,0,0,0,1,0
12797,2020-10-29 20:00:00,d,7.55,12.805,0.25,0.93,26.4,13.102,7.33,711.25,3.8,0,1,0,0,0,0,0,0,0
12798,2020-10-30 00:00:00,d,7.37,12.85,0.3,1.88,26.3,9.385,6.975,715.417,4.6,0,1,0,0,0,0,0,1,0
12799,2020-10-30 04:00:00,d,7.375,12.895,0.27,0.46,26.25,7.775,7.662,719.583,3.6,0,1,0,0,0,0,0,1,0
12800,2020-10-30 08:00:00,d,7.572,12.94,0.31,0.22,26.15,33.232,7.558,723.75,3.5,0,0,0,0,0,0,0,0,0
12801,2020-10-30 12:00:00,d,7.602,12.64,0.37,1.11,26.3,14.898,7.352,700.0,4.4,0,0,0,0,0,0,0,0,0
12802,2020-10-30 16:00:00,d,7.555,11.959,0.34,0.8,26.25,17.492,6.355,711.0,3.9,0,1,0,0,0,0,0,0,0
12803,2020-10-30 20:00:00,d,7.647,11.278,0.338,1.061,25.269,15.972,6.568,666.247,3.887,1,1,1,1,1,1,1,1,1
12804,2020-10-31 00:00:00,d,7.738,10.597,0.335,1.322,24.288,14.452,6.78,621.494,3.875,1,1,1,1,1,1,1,1,1
12805,2020-10-31 04:00:00,d,7.83,9.916,0.332,1.584,23.306,12.931,6.992,576.741,3.862,1,1,1,1,1,1,1,1,1
12806,2020-10-31 08:00:00,d,7.922,9.234,0.33,1.845,22.325,11.411,7.205,531.988,3.85,1,1,1,1,1,1,1,1,1
12807,2020-10-31 12:00:00,d,8.013,8.553,0.328,2.106,21.344,9.891,7.418,487.234,3.838,1,1,1,1,1,1,1,1,1
12808,2020-10-31 16:00:00,d,8.105,7.872,0.325,2.367,20.362,8.37,7.63,442.481,3.825,1,1,1,1,1,1,1,1,1
12809,2020-10-31 20:00:00,d,8.196,7.191,0.322,2.629,19.381,6.85,7.842,397.728,3.812,1,1,1,1,1,1,1,1,1
12810,2020-01-01 00:00:00,i,8.288,6.51,0.32,2.89,18.4,5.33,8.055,352.975,3.8,0,0,0,0,0,0,0,0,0
12811,2020-01-01 04:00:00,i,8.375,6.11,0.31,2.63,18.225,7.93,8.168,354.67,3.6,0,0,0,0,0,0,0,0,0
12812,2020-01-01 08:00:00,i,8.327,6.47,0.35,2.71,18.275,6.012,8.098,341.688,4.1,0,0,0,0,0,0,0,0,0
12813,2020-01-01 12:00:00,i,8.242,5.87,0.28,2.2,19.075,4.475,7.595,344.46,3.4,0,0,0,0,0,0,0,0,0
12814,2020-01-01 16:00:00,i,8.222,5.82,0.28,2.06,19.05,4.627,7.442,341.7,3.1,0,0,0,0,0,0,0,0,0
12815,2020-01-01 20:00:00,i,8.255,6.22,0.3,2.48,18.775,4.845,7.675,350.03,3.5,0,0,0,0,0,0,0,0,0
12816,2020-01-02 00:00:00,i,8.288,6.66,0.33,2.93,18.45,5.198,7.695,352.51,3.8,0,0,0,0,0,0,0,0,0
12817,2020-01-02 04:00:00,i,8.305,7.08,0.35,3.28,18.025,8.795,7.312,355.75,4.3,0,0,0,0,0,0,0,0,0
12818,2020-01-02 08:00:00,i,8.275,6.83,0.36,3.11,18.3,5.032,8.405,350.758,4.5,0,0,0,0,0,0,0,0,0
12819,2020-01-02 12:00:00,i,8.25,6.11,0.3,2.41,19.825,4.015,7.86,341.838,3.7,0,0,0,0,0,0,0,0,0
12820,2020-01-02 16:00:00,i,8.18,6.19,0.31,2.14,19.875,4.123,7.28,344.678,3.5,0,0,0,0,0,0,0,0,0
12821,2020-01-02 20:00:00,i,8.178,6.53,0.3,2.46,19.225,4.305,7.398,346.515,3.5,0,0,0,0,0,0,0,0,0
12822,2020-01-03 00:00:00,i,8.218,6.68,0.35,2.86,18.775,4.188,6.81,350.175,3.5,0,0,0,0,0,0,0,0,0
12823,2020-01-03 04:00:00,i,8.228,6.88,0.33,3.07,18.5,6.89,7.665,330.46,3.5,0,0,0,0,0,0,0,0,0
12824,2020-01-03 08:00:00,i,7.888,6.7,0.36,2.39,21.7,6.783,8.035,215.302,3.5,0,0,0,0,0,0,0,0,0
12825,2020-01-03 12:00:00,i,8.155,6.44,0.35,1.97,20.325,11.688,8.102,347.09,3.5,0,0,0,0,0,0,0,0,0
12826,2020-01-03 16:00:00,i,8.152,6.57,0.44,2.0,20.2,11.25,6.838,353.65,5.2,0,0,0,0,0,0,0,0,0
12827,2020-01-03 20:00:00,i,8.285,6.88,0.37,3.12,19.825,3.582,6.1,414.385,4.8,0,0,0,0,0,0,0,0,0
12828,2020-01-04 00:00:00,i,8.475,9.775,0.72,3.274,19.6,3.242,4.757,477.488,9.3,0,1,0,1,0,0,0,0,0
12829,2020-01-04 04:00:00,i,8.45,12.67,0.69,3.429,19.225,2.812,5.488,447.562,8.4,0,0,0,1,0,0,0,0,0
12830,2020-01-04 08:00:00,i,8.408,10.68,0.62,3.583,19.45,2.9,5.802,421.008,7.3,0,0,0,1,0,0,0,0,0
12831,2020-01-04 12:00:00,i,8.382,10.78,0.58,3.738,20.725,3.235,7.377,411.835,6.5,0,0,0,1,0,0,0,0,0
12832,2020-01-04 16:00:00,i,8.353,10.18,0.52,3.892,20.925,3.472,7.412,410.088,5.9,0,0,0,1,0,0,0,0,0
12833,2020-01-04 20:00:00,i,8.34,9.76,0.49,4.047,20.45,2.395,5.495,411.305,5.9,0,0,0,1,0,0,0,0,0
12834,2020-01-05 00:00:00,i,8.405,10.5,0.56,4.201,20.15,2.225,7.102,435.015,6.6,0,0,0,1,0,0,0,0,0
12835,2020-01-05 04:00:00,i,8.432,11.77,0.65,4.356,19.775,2.168,5.87,441.787,7.2,0,0,0,1,0,0,0,0,0
12836,2020-01-05 08:00:00,i,8.43,11.91,0.67,4.51,19.875,2.12,6.06,440.583,7.8,0,0,0,1,0,0,0,0,0
12837,2020-01-05 12:00:00,i,8.43,10.73,0.63,4.664,20.675,2.358,6.01,427.18,6.9,0,0,0,1,0,0,0,0,0
12838,2020-01-05 16:00:00,i,8.408,10.8,0.64,4.819,20.825,2.097,6.722,416.495,6.7,0,0,0,1,0,0,0,0,0
12839,2020-01-05 20:00:00,i,8.382,10.11,0.6,4.973,20.425,2.005,5.698,411.302,6.3,0,0,0,1,0,0,0,0,0
12840,2020-01-06 00:00:00,i,8.41,10.15,0.58,5.128,20.05,2.0,7.22,417.775,6.5,0,0,0,1,0,0,0,0,0
12841,2020-01-06 04:00:00,i,8.435,10.73,0.62,5.282,19.75,1.978,7.132,426.58,7.0,0,0,0,1,0,0,0,0,0
12842,2020-01-06 08:00:00,i,8.44,11.4,0.67,5.437,20.15,2.01,5.148,435.2,7.3,0,0,0,1,0,0,0,0,0
12843,2020-01-06 12:00:00,i,8.428,11.37,0.69,5.591,21.15,6.062,4.01,437.55,7.1,0,0,0,1,0,0,0,0,0
12844,2020-01-06 16:00:00,i,8.412,11.2,0.68,5.746,21.225,14.708,3.802,398.5,7.1,0,0,0,1,0,0,0,0,0
12845,2020-01-06 20:00:00,i,8.398,9.22,0.52,5.9,20.875,13.98,4.115,401.68,5.9,0,0,0,0,0,0,0,0,0
12846,2020-01-07 00:00:00,i,8.445,10.27,0.62,5.878,20.425,14.898,1.412,432.592,6.5,0,0,0,1,0,0,0,0,0
12847,2020-01-07 04:00:00,i,8.455,10.22,0.66,5.856,20.3,14.897,0.87,430.86,6.5,0,0,0,1,0,0,0,0,0
12848,2020-01-07 08:00:00,i,8.442,9.96,0.64,5.833,20.35,13.51,0.985,424.572,6.5,0,0,0,1,0,0,0,0,0
12849,2020-01-07 12:00:00,i,8.415,9.72,0.63,5.811,20.825,13.678,0.987,443.487,6.0,0,0,0,1,0,0,0,0,0
